,tconst,startYear
2145236,tt5435084,2016.0
2145314,tt5435730,2015.0
2145316,tt5435740,2016.0
2145333,tt5435912,2019.0
2145334,tt5436082,2016.0
2145358,tt5436228,2017.0
2145478,tt5437928,2018.0
2145615,tt5439796,2017.0
2145624,tt5439812,2020.0
2145670,tt5440516,2017.0
2145698,tt5440700,2016.0
2145818,tt5442230,2016.0
2145830,tt5442430,2017.0
2145838,tt5442456,2017.0
2145908,tt5442884,2017.0
2145947,tt5443198,1997.0
2145957,tt5443256,1997.0
2146260,tt5446444,2017.0
2146419,tt5447298,2009.0
2146511,tt5447962,2017.0
2146551,tt5448132,2016.0
2146644,tt5449214,2016.0
2146654,tt5449390,2016.0
2146727,tt5450084,2016.0
2146760,tt5450524,2017.0
2146823,tt5451118,2018.0
2146829,tt5451194,2015.0
2146837,tt5451244,2017.0
2146891,tt5451690,2017.0
2146902,tt5451810,1989.0
2146908,tt5451986,2016.0
2147005,tt5452964,2016.0
2147166,tt5455410,2017.0
2147219,tt5456104,2017.0
2147244,tt5456546,2017.0
2147251,tt5456706,2016.0
2147264,tt5456798,2016.0
2147415,tt5457626,2016.0
2147560,tt5458370,2016.0
2147566,tt5458406,2017.0
2147612,tt5458484,2016.0
2147723,tt5459396,2016.0
2147817,tt5460106,2016.0
2147826,tt5460118,2016.0
2147916,tt5460522,2018.0
2147925,tt5460530,2017.0
2147932,tt5460548,2017.0
2148031,tt5460858,2018.0
2148039,tt5460880,2018.0
2148103,tt5461252,2015.0
2148109,tt5461272,2015.0
2148172,tt5461680,2016.0
2148185,tt5461944,2018.0
2148194,tt5461956,2017.0
2148215,tt5462246,2016.0
2148223,tt5462326,2017.0
2148230,tt5462400,2016.0
2148253,tt5462596,2015.0
2148255,tt5462602,2017.0
2148267,tt5462668,2015.0
2148362,tt5463162,2018.0
2148376,tt5463208,2015.0
2148385,tt5463378,2016.0
2148468,tt5464144,2010.0
2148489,tt5464234,2017.0
2148515,tt5464344,2016.0
2148779,tt5466186,2018.0
2148835,tt5466630,2015.0
2148932,tt5467554,2017.0
2148954,tt5467782,2016.0
2149016,tt5467924,1980.0
2149072,tt5468062,2016.0
2149109,tt5468206,2020.0
2149246,tt5470222,2016.0
2149322,tt5471154,2016.0
2149337,tt5471204,2016.0
2149427,tt5471338,1980.0
2149495,tt5471566,2016.0
2149681,tt5473090,2018.0
2149801,tt5473930,2015.0
2149908,tt5474178,2016.0
2149989,tt5474508,2016.0
2149991,tt5474522,2016.0
2150062,tt5475022,2016.0
2150149,tt5475734,2018.0
2150329,tt5476734,2016.0
2150360,tt5476944,2017.0
2150477,tt5477566,2016.0
2150547,tt5478478,2017.0
2150582,tt5478700,2018.0
2150613,tt5478876,2015.0
2150686,tt5479616,2017.0
2150757,tt5480520,2018.0
2150779,tt5480768,2009.0
2150790,tt5480782,2017.0
2150800,tt5480816,2016.0
2150819,tt5481010,2017.0
2150846,tt5481184,2016.0
2150948,tt5482752,2017.0
2150992,tt5483082,2016.0
2150999,tt5483094,2015.0
2151049,tt5483626,2019.0
2151149,tt5485522,2017.0
2151163,tt5486164,2017.0
2151216,tt5486818,2016.0
2151276,tt5487218,2015.0
2151332,tt5487524,2016.0
2151409,tt5488234,2015.0
2151416,tt5488274,2015.0
2151577,tt5489948,2016.0
2151636,tt5490380,2016.0
2151651,tt5490470,2017.0
2151658,tt5490508,2017.0
2151715,tt5490996,2016.0
2151865,tt5492536,2016.0
2151902,tt5492734,2016.0
2151972,tt5493370,2016.0
2152010,tt5493594,2015.0
2152068,tt5493944,2018.0
2152281,tt5495122,2018.0
2152411,tt5495726,2017.0
2152564,tt5497458,2016.0
2152611,tt5497806,2014.0
2152709,tt5498354,2020.0
2152796,tt5499660,2016.0
2152811,tt5499838,2016.0
2152867,tt5500218,2021.0
2152983,tt5501104,2018.0
2153030,tt5501408,2017.0
2153088,tt5502524,2019.0
2153109,tt5502766,2017.0
2153138,tt5502946,2016.0
2153176,tt5503442,2016.0
2153200,tt5503686,2019.0
2153209,tt5503688,2017.0
2153227,tt5503824,2016.0
2153297,tt5504810,2017.0
2153363,tt5505400,1966.0
2153429,tt5506106,2016.0
2153491,tt5507198,2009.0
2153531,tt5507578,2016.0
2153621,tt5508576,2017.0
2153710,tt5508962,1995.0
2153790,tt5509412,2018.0
2153938,tt5511184,2008.0
2153952,tt5511298,1970.0
2153971,tt5511526,2015.0
2154033,tt5511970,2017.0
2154140,tt5512872,2016.0
2154199,tt5513920,2017.0
2154308,tt5514616,2015.0
2154347,tt5514916,2003.0
2154444,tt5515670,2016.0
2154463,tt5515814,2017.0
2154504,tt5516328,2017.0
2154669,tt5517708,2017.0
2154806,tt5518756,2017.0
2154823,tt5518902,2016.0
2154844,tt5519340,2017.0
2154887,tt5520032,2016.0
2154998,tt5521566,2016.0
2155129,tt5523010,2018.0
2155308,tt5524490,2010.0
2155460,tt5525654,1956.0
2155536,tt5526170,2007.0
2155565,tt5526490,2016.0
2155616,tt5527054,2015.0
2155640,tt5527348,2007.0
2155724,tt5528282,2017.0
2155750,tt5528444,2016.0
2155782,tt5528996,2016.0
2155958,tt5531794,2013.0
2156104,tt5533058,1916.0
2156125,tt5533308,2019.0
2156270,tt5535406,2016.0
2156289,tt5535604,2015.0
2156321,tt5536022,2018.0
2156350,tt5536398,2016.0
2156356,tt5536610,2018.0
2156363,tt5536736,2017.0
2156394,tt5537122,2015.0
2156396,tt5537132,2015.0
2156427,tt5537300,2017.0
2156641,tt5538118,2017.0
2156686,tt5538670,2020.0
2156706,tt5538800,2016.0
2156723,tt5539052,2017.0
2156732,tt5539054,2017.0
2156786,tt5539394,2016.0
2156788,tt5539396,2015.0
2156796,tt5539402,2016.0
2156797,tt5539404,2016.0
2156798,tt5539408,2016.0
2156799,tt5539410,2016.0
2156800,tt5539412,2016.0
2156804,tt5539418,2016.0
2156805,tt5539422,2016.0
2156806,tt5539424,2016.0
2156831,tt5539466,2017.0
2156848,tt5539474,2016.0
2156922,tt5540188,2017.0
2156939,tt5540206,2015.0
2156984,tt5540992,2017.0
2156992,tt5541002,2018.0
2157050,tt5541240,2017.0
2157159,tt5541958,2010.0
2157243,tt5542786,2020.0
2157266,tt5542878,2016.0
2157348,tt5543600,2017.0
2157493,tt5544384,2017.0
2157644,tt5545256,2017.0
2157701,tt5545730,2016.0
2157709,tt5545744,2016.0
2157726,tt5545862,2016.0
2157823,tt5546268,2016.0
2157844,tt5546300,2016.0
2157868,tt5546540,2017.0
2158086,tt5547846,2019.0
2158149,tt5550054,1976.0
2158265,tt5553318,2016.0
2158468,tt5555502,2016.0
2158483,tt5555554,2016.0
2158512,tt5556054,2020.0
2158634,tt5557976,2016.0
2158702,tt5559356,2016.0
2158809,tt5560530,2015.0
2158864,tt5562190,2016.0
2158923,tt5563254,2016.0
2158935,tt5563330,2017.0
2158938,tt5563334,2019.0
2158991,tt5563782,2018.0
2159009,tt5563932,2016.0
2159247,tt5566180,2003.0
2159248,tt5566206,2001.0
2159291,tt5566714,2017.0
2159304,tt5566790,2018.0
2159384,tt5568086,2009.0
2159386,tt5568100,2013.0
2159395,tt5568212,1975.0
2159439,tt5568472,2007.0
2159442,tt5568530,2011.0
2159443,tt5568564,2010.0
2159781,tt5571724,2017.0
2159807,tt5571754,2018.0
2159814,tt5571814,2020.0
2159838,tt5572220,2016.0
2159930,tt5573164,2015.0
2159966,tt5573802,2016.0
2159970,tt5573818,2016.0
2160010,tt5574012,2016.0
2160304,tt5576554,2016.0
2160305,tt5576610,2016.0
2160320,tt5576912,2021.0
2160370,tt5577494,2019.0
2160397,tt5577766,2016.0
2160438,tt5578286,2015.0
2160543,tt5579332,2016.0
2160545,tt5579350,2001.0
2160569,tt5579364,2001.0
2160579,tt5579374,2002.0
2160592,tt5579418,2002.0
2160605,tt5579434,2002.0
2160669,tt5580036,2017.0
2160720,tt5580266,2018.0
2160746,tt5580390,2017.0
2160753,tt5580392,2018.0
2160787,tt5580536,2017.0
2161096,tt5583196,2008.0
2161198,tt5584140,2017.0
2161294,tt5584732,2017.0
2161302,tt5584756,2017.0
2161321,tt5584796,2017.0
2161573,tt5586680,2016.0
2161678,tt5587450,1929.0
2161854,tt5589212,2018.0
2161899,tt5589814,2016.0
2161923,tt5589870,2016.0
2161951,tt5590712,2016.0
2161983,tt5591272,2009.0
2162007,tt5591462,2014.0
2162008,tt5591508,2012.0
2162017,tt5591576,2011.0
2162018,tt5591666,2018.0
2162081,tt5592104,2015.0
2162095,tt5592248,2017.0
2162102,tt5592256,2016.0
2162128,tt5592578,2016.0
2162159,tt5592796,2018.0
2162171,tt5592878,2017.0
2162323,tt5593632,2005.0
2162336,tt5593838,2013.0
2162699,tt5596352,2016.0
2162783,tt5597222,2016.0
2162855,tt5597946,2016.0
2162877,tt5598100,2016.0
2162886,tt5598102,2017.0
2162888,tt5598110,2016.0
2162902,tt5598160,2017.0
2162909,tt5598172,2017.0
2162917,tt5598206,2016.0
2162938,tt5598242,2015.0
2162973,tt5598292,2019.0
2163009,tt5598396,1993.0
2163071,tt5598868,2020.0
2163145,tt5599692,2016.0
2163250,tt5600326,2017.0
2163342,tt5602194,2010.0
2163459,tt5603212,2020.0
2163468,tt5603232,2016.0
2163569,tt5604412,2016.0
2163685,tt5606268,2016.0
2163714,tt5606602,2016.0
2163744,tt5606664,2019.0
2163752,tt5606742,2016.0
2163760,tt5606902,2020.0
2163777,tt5607028,2017.0
2163790,tt5607096,2018.0
2163856,tt5607714,2017.0
2164010,tt5609488,2016.0
2164108,tt5610310,1933.0
2164142,tt5610554,2018.0
2164175,tt5610626,2017.0
2164232,tt5610972,2015.0
2164441,tt5612426,2017.0
2164479,tt5612576,2017.0
2164569,tt5613402,2017.0
2164583,tt5613484,2018.0
2164648,tt5613834,2017.0
2164738,tt5614174,2019.0
2164757,tt5614284,2016.0
2164788,tt5614612,2017.0
2164959,tt5616176,2020.0
2164978,tt5616294,2018.0
2165002,tt5616468,2009.0
2165012,tt5616506,2020.0
2165111,tt5617312,2020.0
2165152,tt5617916,2019.0
2165179,tt5618114,1935.0
2165218,tt5618318,2018.0
2165291,tt5618752,2017.0
2165334,tt5619044,2021.0
2165379,tt5619332,2018.0
2165413,tt5619512,2016.0
2165491,tt5621370,2016.0
2165516,tt5622284,2019.0
2165532,tt5622412,2018.0
2165693,tt5624466,2021.0
2165718,tt5625098,2016.0
2165850,tt5626766,2016.0
2165913,tt5628012,2016.0
2165972,tt5628302,2017.0
2165991,tt5628418,2017.0
2166007,tt5628688,2017.0
2166014,tt5628792,2017.0
2166020,tt5628902,2019.0
2166073,tt5629340,2017.0
2166087,tt5629524,2018.0
2166112,tt5629964,2016.0
2166182,tt5631456,2017.0
2166192,tt5632118,2016.0
2166198,tt5632162,2017.0
2166219,tt5632272,2017.0
2166326,tt5633932,2016.0
2166420,tt5635026,2022.0
2166438,tt5635086,2017.0
2166544,tt5636222,2017.0
2166612,tt5636738,2016.0
2166700,tt5637442,1952.0
2166728,tt5637542,2017.0
2166799,tt5638094,2016.0
2166867,tt5638642,2017.0
2166909,tt5638902,2016.0
2166947,tt5639354,2017.0
2166989,tt5639446,2018.0
2167011,tt5639536,2016.0
2167086,tt5639898,2018.0
2167154,tt5640450,2016.0
2167170,tt5640504,2016.0
2167171,tt5640554,2016.0
2167180,tt5640580,2016.0
2167379,tt5642124,2017.0
2167409,tt5642492,2017.0
2167453,tt5642856,2016.0
2167512,tt5643282,2015.0
2167525,tt5643380,2016.0
2167619,tt5643804,2017.0
2167827,tt5645006,2017.0
2167836,tt5645126,2016.0
2167917,tt5645932,2018.0
2167997,tt5646992,2017.0
2168053,tt5647252,2016.0
2168123,tt5648036,2017.0
2168217,tt5649086,2020.0
2168229,tt5649108,2017.0
2168239,tt5649144,2017.0
2168307,tt5649400,2016.0
2168389,tt5649882,2015.0
2168509,tt5651338,2017.0
2168550,tt5651512,2013.0
2168650,tt5652594,2016.0
2168713,tt5653294,2016.0
2168720,tt5653514,2017.0
2168762,tt5653874,2016.0
2168917,tt5655222,2017.0
2169031,tt5656276,2015.0
2169032,tt5656306,2010.0
2169095,tt5657028,2017.0
2169165,tt5657712,2017.0
2169193,tt5657846,2017.0
2169201,tt5657856,2017.0
2169327,tt5658540,2020.0
2169696,tt5660928,2013.0
2169708,tt5660988,2016.0
2169887,tt5662932,2016.0
2169905,tt5663040,1981.0
2169957,tt5663414,2003.0
2170056,tt5664196,2019.0
2170076,tt5664492,2003.0
2170101,tt5664568,2004.0
2170112,tt5664632,2004.0
2170122,tt5664636,2018.0
2170129,tt5664668,2005.0
2170145,tt5664688,2005.0
2170155,tt5664728,2006.0
2170167,tt5664744,2006.0
2170179,tt5664798,2007.0
2170265,tt5665630,2019.0
2170297,tt5665994,2016.0
2170338,tt5666160,2016.0
2170353,tt5666304,2017.0
2170361,tt5666366,2016.0
2170407,tt5667296,2017.0
2170428,tt5667474,2018.0
2170607,tt5668770,2019.0
2170635,tt5668850,2017.0
2170652,tt5669034,2016.0
2170706,tt5669936,2017.0
2170728,tt5670152,2018.0
2170881,tt5671266,2016.0
2171063,tt5672750,2020.0
2171083,tt5672890,2020.0
2171135,tt5673714,2018.0
2171392,tt5677324,2017.0
2171473,tt5678056,2013.0
2171475,tt5678110,2016.0
2171489,tt5678218,2019.0
2171517,tt5678440,2016.0
2171625,tt5679678,2016.0
2171647,tt5680080,2016.0
2171715,tt5680476,2016.0
2171744,tt5680678,2016.0
2171751,tt5680744,2016.0
2171851,tt5684384,2016.0
2171949,tt5685006,2018.0
2171979,tt5685636,2022.0
2172004,tt5685836,2016.0
2172050,tt5686112,2019.0
2172109,tt5686952,2016.0
2172128,tt5687040,2017.0
2172203,tt5687334,2017.0
2172250,tt5687424,2017.0
2172256,tt5687814,2017.0
2172286,tt5688068,2019.0
2172398,tt5688868,2018.0
2172416,tt5688932,2018.0
2172426,tt5688996,2018.0
2172454,tt5689068,2017.0
2172541,tt5689590,2016.0
2172591,tt5690142,2017.0
2172627,tt5690360,2018.0
2172640,tt5690472,2017.0
2172665,tt5690810,2018.0
2172713,tt5691024,2018.0
2172779,tt5691670,2018.0
2172811,tt5691924,2017.0
2172824,tt5692390,2018.0
2172854,tt5692622,2017.0
2172894,tt5693136,2017.0
2172911,tt5693182,2021.0
2173002,tt5695668,2016.0
2173009,tt5695672,2016.0
2173027,tt5695764,2016.0
2173137,tt5697572,2019.0
2173240,tt5698320,2017.0
2173249,tt5698496,2016.0
2173261,tt5698578,2016.0
2173267,tt5698638,2016.0
2173273,tt5698748,2016.0
2173324,tt5699060,2017.0
2173347,tt5699154,2017.0
2173452,tt5700176,2017.0
2173459,tt5700182,2018.0
2173503,tt5700626,2016.0
2173517,tt5700672,2016.0
2173563,tt5701120,2017.0
2173590,tt5701194,2015.0
2173614,tt5701718,2017.0
2173636,tt5701856,2016.0
2173680,tt5702314,2019.0
2173712,tt5702566,2017.0
2173838,tt5704748,2017.0
2173857,tt5705058,2016.0
2173912,tt5705972,2016.0
2173930,tt5706138,2016.0
2173998,tt5706370,2017.0
2174010,tt5706568,2016.0
2174044,tt5707048,2018.0
2174090,tt5707754,2017.0
2174146,tt5709182,2018.0
2174150,tt5709188,2018.0
2174220,tt5709762,2016.0
2174259,tt5710042,2016.0
2174272,tt5710514,2017.0
2174333,tt5711148,2017.0
2174352,tt5711408,2016.0
2174385,tt5711958,2016.0
2174457,tt5712608,2016.0
2174524,tt5713030,2016.0
2174593,tt5713960,2017.0
2174653,tt5714320,2019.0
2174682,tt5714470,2020.0
2174710,tt5714614,2018.0
2174758,tt5715066,2020.0
2174791,tt5715310,2016.0
2174810,tt5715410,2017.0
2174828,tt5715530,2016.0
2174832,tt5715594,2015.0
2174839,tt5715630,2014.0
2174862,tt5715874,2017.0
2174961,tt5716464,2017.0
2175049,tt5717194,2020.0
2175057,tt5717296,2016.0
2175072,tt5717484,2016.0
2175087,tt5717492,2017.0
2175315,tt5719516,2016.0
2175321,tt5719700,2017.0
2175329,tt5719748,2019.0
2175478,tt5721654,2016.0
2175486,tt5721658,2016.0
2175491,tt5721728,2016.0
2175505,tt5721752,2016.0
2175608,tt5723056,2019.0
2175624,tt5723272,2017.0
2175640,tt5723282,2020.0
2175648,tt5723286,2017.0
2175658,tt5723416,2017.0
2175692,tt5723572,2015.0
2175893,tt5725070,2016.0
2175963,tt5726086,2018.0
2175991,tt5726616,2017.0
2176007,tt5726758,2012.0
2176024,tt5727018,1996.0
2176033,tt5727208,2019.0
2176042,tt5727282,2017.0
2176067,tt5728374,2016.0
2176114,tt5728662,2017.0
2176120,tt5728684,2016.0
2176157,tt5729348,2017.0
2176220,tt5729818,2017.0
2176310,tt5730464,2017.0
2176365,tt5730906,2014.0
2176389,tt5731054,2011.0
2176392,tt5731132,2017.0
2176453,tt5731746,2019.0
2176622,tt5734576,2018.0
2176661,tt5735218,2015.0
2176673,tt5735280,2016.0
2176737,tt5735804,2016.0
2176769,tt5736290,2017.0
2176781,tt5736592,2016.0
2176793,tt5736696,2016.0
2176849,tt5737204,2016.0
2176870,tt5737536,2018.0
2176878,tt5737582,2017.0
2176992,tt5738510,2015.0
2177001,tt5738574,2017.0
2177037,tt5739438,2017.0
2177124,tt5740006,2016.0
2177127,tt5740026,1975.0
2177194,tt5740852,2018.0
2177203,tt5740866,2018.0
2177257,tt5741812,2016.0
2177262,tt5741848,2016.0
2177302,tt5742228,2016.0
2177325,tt5742374,2017.0
2177360,tt5742580,2016.0
2177441,tt5743750,2012.0
2177447,tt5743856,2016.0
2177630,tt5745990,2016.0
2177638,tt5746054,2018.0
2177915,tt5749350,2013.0
2177930,tt5749570,2018.0
2177937,tt5749596,2018.0
2177971,tt5749698,2017.0
2178112,tt5751998,2017.0
2178133,tt5752192,2020.0
2178193,tt5752468,2016.0
2178223,tt5752606,2017.0
2178299,tt5753552,2017.0
2178474,tt5755898,2012.0
2178477,tt5755904,2013.0
2178480,tt5755910,2011.0
2178494,tt5755924,2010.0
2178497,tt5755942,2008.0
2178499,tt5755982,2008.0
2178501,tt5756012,2007.0
2178503,tt5756026,2007.0
2178505,tt5756046,2016.0
2178544,tt5756530,2016.0
2178651,tt5758778,2018.0
2178659,tt5758802,2017.0
2178678,tt5759068,2016.0
2178704,tt5759434,2017.0
2178745,tt5759590,2020.0
2178779,tt5760136,2008.0
2178794,tt5760170,2008.0
2178938,tt5761612,2018.0
2178947,tt5761646,1976.0
2179034,tt5762526,2016.0
2179156,tt5764096,2017.0
2179193,tt5764816,2017.0
2179237,tt5765192,2017.0
2179268,tt5765586,2017.0
2179302,tt5766118,2016.0
2179307,tt5766128,1997.0
2179325,tt5766158,2011.0
2179332,tt5766248,2005.0
2179433,tt5767628,2017.0
2179600,tt5768836,2016.0
2179619,tt5768992,2020.0
2179633,tt5769080,2016.0
2179662,tt5769300,2002.0
2179798,tt5770430,2016.0
2179860,tt5770620,2017.0
2179877,tt5770864,2017.0
2179932,tt5771640,2016.0
2179957,tt5771710,2017.0
2180017,tt5772168,2012.0
2180204,tt5773986,2018.0
2180223,tt5774054,2019.0
2180229,tt5774060,2020.0
2180237,tt5774062,2020.0
2180252,tt5774450,2018.0
2180260,tt5774604,2016.0
2180454,tt5776208,2017.0
2180518,tt5776736,2016.0
2180527,tt5776858,2017.0
2180628,tt5777620,2016.0
2180777,tt5778272,2016.0
2180846,tt5778764,2016.0
2180897,tt5779372,2018.0
2180908,tt5779540,2017.0
2181041,tt5780834,2013.0
2181049,tt5780884,2014.0
2181052,tt5780942,2016.0
2181223,tt5782160,2017.0
2181363,tt5783382,2016.0
2181437,tt5783956,2018.0
2181459,tt5784250,2017.0
2181554,tt5784678,2016.0
2181689,tt5785170,2017.0
2181776,tt5785934,2016.0
2181799,tt5786040,2016.0
2182017,tt5788408,2020.0
2182019,tt5788462,2016.0
2182038,tt5788706,2018.0
2182097,tt5789664,2016.0
2182147,tt5789944,2017.0
2182155,tt5789976,2018.0
2182251,tt5790534,2017.0
2182276,tt5790596,2018.0
2182288,tt5790644,2017.0
2182357,tt5791098,2018.0
2182416,tt5791436,2016.0
2182436,tt5791536,2017.0
2182495,tt5791732,2017.0
2182545,tt5792124,2020.0
2182598,tt5792472,2017.0
2182610,tt5792656,2019.0
2182762,tt5794328,2007.0
2182824,tt5794900,2016.0
2182826,tt5794910,2016.0
2182839,tt5795086,2017.0
2182861,tt5795282,2018.0
2182902,tt5795438,2016.0
2182984,tt5796516,2017.0
2183003,tt5796838,2017.0
2183072,tt5797184,2020.0
2183098,tt5797534,2017.0
2183133,tt5797756,2017.0
2183186,tt5797906,2016.0
2183215,tt5798128,2016.0
2183271,tt5799362,2017.0
2183369,tt5801242,2017.0
2183386,tt5801350,2015.0
2183422,tt5801532,2016.0
2183480,tt5802404,2017.0
2183542,tt5803184,2016.0
2183620,tt5803868,2016.0
2183622,tt5804038,2016.0
2183729,tt5804946,2017.0
2183737,tt5804948,2017.0
2183767,tt5805126,2016.0
2183852,tt5805592,2018.0
2183865,tt5805752,2017.0
2183874,tt5805768,2019.0
2184002,tt5806646,2016.0
2184073,tt5806914,1988.0
2184116,tt5807488,2017.0
2184187,tt5808778,2017.0
2184256,tt5809020,2017.0
2184296,tt5809624,2016.0
2184413,tt5811154,2017.0
2184529,tt5811512,2016.0
2184719,tt5812934,2014.0
2184793,tt5813282,2016.0
2184829,tt5813366,2017.0
2184886,tt5813808,2017.0
2184901,tt5813916,2016.0
2184925,tt5814060,2018.0
2184982,tt5814534,2019.0
2184988,tt5814592,2017.0
2185089,tt5815420,2020.0
2185103,tt5815492,2017.0
2185259,tt5816254,2016.0
2185269,tt5816354,2020.0
2185275,tt5816374,2017.0
2185297,tt5816682,2017.0
2185324,tt5816956,2011.0
2185336,tt5817022,2017.0
2185515,tt5818818,2017.0
2185634,tt5820146,2016.0
2185746,tt5820810,2018.0
2185761,tt5820816,2017.0
2185898,tt5821400,2017.0
2186103,tt5822564,2019.0
2186136,tt5822690,2017.0
2186164,tt5822838,2016.0
2186332,tt5825052,2017.0
2186350,tt5825150,2017.0
2186391,tt5825380,2017.0
2186419,tt5825494,1988.0
2186563,tt5827204,2016.0
2186571,tt5827212,2017.0
2186655,tt5827790,2020.0
2186671,tt5827916,2019.0
2186733,tt5829040,2017.0
2186836,tt5830200,2017.0
2186918,tt5831124,2017.0
2186986,tt5831668,2018.0
2187160,tt5833186,2017.0
2187221,tt5833706,2016.0
2187230,tt5833730,2016.0
2187286,tt5834262,2018.0
2187326,tt5834672,2016.0
2187342,tt5834760,2018.0
2187380,tt5834854,2019.0
2187389,tt5834958,2016.0
2187447,tt5835474,2016.0
2187453,tt5835496,2017.0
2187613,tt5836706,2018.0
2187627,tt5836750,2016.0
2187763,tt5837950,2015.0
2187784,tt5838088,2017.0
2187786,tt5838106,2014.0
2187804,tt5838396,2017.0
2187821,tt5838526,2019.0
2187980,tt5840348,2016.0
2188135,tt5841964,2016.0
2188148,tt5842020,2016.0
2188165,tt5842100,2009.0
2188166,tt5842176,2010.0
2188220,tt5842576,2014.0
2188273,tt5842890,2017.0
2188299,tt5843328,2012.0
2188343,tt5843780,2018.0
2188411,tt5843850,2017.0
2188421,tt5843876,2020.0
2188428,tt5843990,2016.0
2188485,tt5844488,2018.0
2188560,tt5845320,2016.0
2188583,tt5845388,2016.0
2188677,tt5846644,2018.0
2188784,tt5847286,2017.0
2188805,tt5847336,2001.0
2188859,tt5847768,2018.0
2188884,tt5848272,2018.0
2188910,tt5848416,2019.0
2188923,tt5848640,2018.0
2188968,tt5848902,2003.0
2188975,tt5848944,1979.0
2189031,tt5849266,2019.0
2189077,tt5849814,2017.0
2189095,tt5850020,2016.0
2189143,tt5850176,2018.0
2189191,tt5850670,2015.0
2189213,tt5851014,2017.0
2189221,tt5851030,2016.0
2189290,tt5851680,2018.0
2189314,tt5851786,2017.0
2189329,tt5851904,2017.0
2189375,tt5852632,2017.0
2189508,tt5855772,2018.0
2189569,tt5856774,2015.0
2189658,tt5858112,2016.0
2189760,tt5859238,2017.0
2189819,tt5859882,2018.0
2189877,tt5860356,2018.0
2189942,tt5860542,2003.0
2190008,tt5861044,2016.0
2190011,tt5861066,2017.0
2190043,tt5861350,2017.0
2190115,tt5862166,2019.0
2190131,tt5862242,2020.0
2190148,tt5862312,2017.0
2190216,tt5862824,2016.0
2190221,tt5862902,2018.0
2190429,tt5865326,2019.0
2190512,tt5866298,2016.0
2190519,tt5866300,2021.0
2190579,tt5866930,2017.0
2190630,tt5867314,2020.0
2190729,tt5867796,2017.0
2190749,tt5867808,2020.0
2190832,tt5868910,2016.0
2190835,tt5868924,2019.0
2190918,tt5869370,2019.0
2190926,tt5869404,2019.0
2191006,tt5870322,2017.0
2191106,tt5871080,2017.0
2191194,tt5871630,2012.0
2191298,tt5873216,2017.0
2191349,tt5873862,2016.0
2191379,tt5874066,2016.0
2191497,tt5875298,2017.0
2191577,tt5876318,2016.0
2191597,tt5876352,2016.0
2191689,tt5877310,2016.0
2191815,tt5879028,2018.0
2191879,tt5879612,2016.0
2191917,tt5879998,2016.0
2191988,tt5880734,1977.0
2192010,tt5881076,2006.0
2192050,tt5881528,2018.0
2192137,tt5882450,2017.0
2192166,tt5882970,2017.0
2192173,tt5882982,2017.0
2192179,tt5883008,2016.0
2192263,tt5883570,2017.0
2192273,tt5883632,2016.0
2192298,tt5884052,2019.0
2192316,tt5884218,2016.0
2192317,tt5884230,2017.0
2192327,tt5884234,2017.0
2192377,tt5884784,2017.0
2192398,tt5884864,2005.0
2192447,tt5885106,2018.0
2192492,tt5885718,1979.0
2192495,tt5885840,1979.0
2192499,tt5885842,1978.0
2192501,tt5885884,1978.0
2192513,tt5885944,1978.0
2192517,tt5885972,1979.0
2192519,tt5886018,1978.0
2192520,tt5886046,2019.0
2192528,tt5886056,1979.0
2192579,tt5886388,2018.0
2192588,tt5886400,2017.0
2192602,tt5886440,2017.0
2192716,tt5887262,2017.0
2192739,tt5887390,2016.0
2192775,tt5887760,2018.0
2192869,tt5889204,2016.0
2192891,tt5889292,2017.0
2193175,tt5891316,2014.0
2193299,tt5892354,2016.0
2193327,tt5892486,2016.0
2193381,tt5893264,2017.0
2193428,tt5893326,2016.0
2193435,tt5893332,2017.0
2193534,tt5893906,2018.0
2193626,tt5894778,2016.0
2193642,tt5894846,2017.0
2193650,tt5894876,2017.0
2193680,tt5895028,2016.0
2193731,tt5895782,2017.0
2193790,tt5896528,2011.0
2193820,tt5896674,2016.0
2193906,tt5897196,2010.0
2193954,tt5897636,2017.0
2193963,tt5897948,2016.0
2193974,tt5898034,2016.0
2194185,tt5900650,1964.0
2194309,tt5902462,2015.0
2194312,tt5902484,2017.0
2194370,tt5903210,2016.0
2194377,tt5903232,2017.0
2194395,tt5903328,2016.0
2194529,tt5904744,2018.0
2194617,tt5905352,2020.0
2194737,tt5907618,2019.0
2194759,tt5907734,2017.0
2194762,tt5907748,2017.0
2194782,tt5907916,2016.0
2194926,tt5909040,2016.0
2194939,tt5909108,2016.0
2194966,tt5909158,2015.0
2194979,tt5909214,2015.0
2195005,tt5909304,2016.0
2195070,tt5910170,2016.0
2195103,tt5910280,2016.0
2195168,tt5911156,2007.0
2195208,tt5911404,2014.0
2195246,tt5912150,2017.0
2195302,tt5912454,2016.0
2195382,tt5913798,2019.0
2195530,tt5914958,2013.0
2195545,tt5915078,2016.0
2195670,tt5917314,2011.0
2195699,tt5917512,2010.0
2195706,tt5917554,2010.0
2195710,tt5917928,2009.0
2195715,tt5917958,2016.0
2195762,tt5918090,2016.0
2195816,tt5918982,2020.0
2195833,tt5919064,2018.0
2195884,tt5919756,2019.0
2195914,tt5920176,2009.0
2195922,tt5920292,2008.0
2195938,tt5920342,2006.0
2195941,tt5920348,2016.0
2196090,tt5921378,1923.0
